label,total_entities,unique_entities,diversity_ratio,entity	
human,28,12,0.4286,الكريمة	
human,10,8,0.8,كرياض	
human,10,8,0.8,مدراس	
human,9,6,0.6667,والجدة	
human,16,9,0.5625,وبأكبر	
human,16,9,0.5625,برياضة	
human,6,5,0.8333,بالعمل	
human,14,5,0.3571,ولايتي	
human,14,5,0.3571,البواقي	
human,9,7,0.7778,وشجاعة	
human,9,7,0.7778,الفائز	
human,9,7,0.7778,حكمت	
human,18,9,0.5,لشباب	
human,18,9,0.5,للتضامن	
human,9,8,0.8889,البارون	
human,14,6,0.4286,ورياضة	
human,14,6,0.4286,للفريق	
human,13,8,0.6154,بصبغة	
human,11,8,0.7273,المسْجِدِ	
human,11,8,0.7273,الرَّاجِحِ	
human,11,8,0.7273,فريقٍ	
human,5,5,1.0,الركن	
human,5,5,1.0,بالقطاع	
human,9,6,0.6667,رزق	
human,9,6,0.6667,الإسلامُ	
human,5,5,1.0,يوغسلافيا	
human,13,10,0.7692,للحاكم	
human,10,9,0.9,بأحد	
human,6,5,0.8333,فعلي	
human,13,11,0.8462,محيطه	
human,13,11,0.8462,والسعادة	
human,10,8,0.8,مسيرة	
human,10,8,0.8,كيانا	
human,11,8,0.7273,للعين	
human,11,8,0.7273,وتركها	
human,4,4,1.0,كالشرع	
human,7,6,0.8571,عقبة	
human,7,6,0.8571,أمامه	
human,7,6,0.8571,سليم	
human,7,5,0.7143,سيدة	
human,14,12,0.8571,بشريعة	
human,14,12,0.8571,شريعتنا	
human,14,12,0.8571,العباد	
human,14,12,0.8571,أكرم	
human,14,12,0.8571,ببيان	
human,14,12,0.8571,وبكرامته	
human,5,4,0.8,العين	
human,5,2,0.4,ورقية	
human,23,15,0.6522,ونوال	
human,23,15,0.6522,الحنيف	
human,8,7,0.875,لحملة	
human,5,5,1.0,نور	
human,17,11,0.6471,بدلوه	
human,7,6,0.8571,الحيِّ	
human,7,6,0.8571,الزيتونة	
human,7,6,0.8571,حيٍّ	
human,9,6,0.6667,الحديثُ	
human,9,6,0.6667,الأيمَّة	
human,9,6,0.6667,الرَّاجح	
human,10,3,0.3,المدية	
human,6,4,0.6667,فتنظيم	
human,9,6,0.6667,لنجاح	
human,7,4,0.5714,لرأس	
human,24,14,0.5833,وقطاع	
human,24,14,0.5833,وباقي	
human,24,14,0.5833,كقطاع	
human,5,4,0.8,بالوحدة	
human,14,8,0.5714,والشريعة	
human,7,5,0.7143,والمقتدر	
human,9,6,0.6667,جدير	
human,5,4,0.8,الحي	
human,8,6,0.75,المقدسي	
human,10,6,0.6,وديسمبر	
human,10,6,0.6,ثالثة	
human,3,3,1.0,والثورة	
human,12,10,0.8333,وحي	
human,12,10,0.8333,المتصوف	
human,22,16,0.7273,اللَّهِ	
human,22,16,0.7273,جميل	
human,22,16,0.7273,والمتصوفين	
human,22,16,0.7273,للإسلام	
human,22,16,0.7273,والزينة	
human,22,16,0.7273,لآيات	
human,22,16,0.7273,عزَّ	
human,7,4,0.5714,والمحيط	
human,15,11,0.7333,وبالحكم	
human,15,11,0.7333,للنقاش	
human,4,3,0.75,بال	
human,11,8,0.7273,واثنين	
human,7,6,0.8571,لكوستا	
human,7,6,0.8571,الطيبة	
human,7,6,0.8571,ويقظة	
human,17,7,0.4118,لجراهام	
human,8,6,0.75,اريكسون	
human,8,6,0.75,بندا	
human,11,8,0.7273,إربد	
human,5,4,0.8,والثالث	
human,6,4,0.6667,إيتا	
human,16,12,0.75,بأم	
human,16,12,0.75,أمال	
human,5,4,0.8,حملة	
human,5,4,0.8,الفيس	
human,16,9,0.5625,العزيز	
human,16,9,0.5625,لأحمد	
human,11,9,0.8182,طالب	
human,11,9,0.8182,شقير	
human,11,9,0.8182,زينب	
human,11,9,0.8182,محمود	
human,10,5,0.5,الحرمان	
human,17,8,0.4706,السيد	
human,17,8,0.4706,لسلوى	
human,11,5,0.4545,الخرطوم	
human,11,5,0.4545,بالسعادة	
human,7,6,0.8571,هادي	
human,7,6,0.8571,هاني	
human,11,9,0.8182,لفاروق	
human,11,9,0.8182,وممدوح	
human,7,4,0.5714,العدوان	
human,7,4,0.5714,فجر	
human,4,2,0.5,التنصير	
human,4,4,1.0,فيبر	
human,4,4,1.0,ماكس	
human,10,8,0.8,اليابان	
human,10,8,0.8,الكاميرون	
human,10,8,0.8,سبتمبر	
human,10,8,0.8,فرانس	
human,10,8,0.8,للمشهد	
human,11,9,0.8182,للغات	
human,11,9,0.8182,والقرآن	
human,11,9,0.8182,عظمة	
human,11,9,0.8182,ولغات	
human,11,9,0.8182,الضاد	
human,5,5,1.0,وفيليب	
human,4,3,0.75,قاموس	
human,9,7,0.7778,وفقها	
human,9,7,0.7778,جوهر	
human,11,8,0.7273,آيه	
human,5,4,0.8,الكندي	
human,7,5,0.7143,الانترنيت	
human,7,6,0.8571,الثّورة	
human,7,6,0.8571,معادية	
human,8,4,0.5,الويب	
human,9,8,0.8889,عدنا	
human,5,4,0.8,بصور	
human,5,5,1.0,السند	
human,9,8,0.8889,أوروبا	
human,9,8,0.8889,بريطانيا	
human,7,6,0.8571,الهادئ	
human,7,5,0.7143,أمامك	
human,16,10,0.625,جولي	
human,16,10,0.625,امام	
human,5,3,0.6,الأنترنيت	
human,13,9,0.6923,الشرق	
human,5,4,0.8,السّليم	
human,10,8,0.8,غزل	
human,10,8,0.8,بيّنَ	
human,10,8,0.8,الإِسلامِ	
human,10,8,0.8,بينَ	
human,10,8,0.8,الغزل	
human,10,7,0.7,بيو	
human,7,6,0.8571,ولّد	
human,22,15,0.6818,هارون	
human,22,15,0.6818,طارق	
human,22,15,0.6818,صفاء	
human,22,15,0.6818,كأسماء	
human,10,10,1.0,فحمل	
human,10,10,1.0,ودافع	
human,10,10,1.0,قربانا	
human,10,10,1.0,وإماما	
human,7,6,0.8571,سامية	
human,5,5,1.0,والخبر	
human,4,4,1.0,وزيدان	
human,4,4,1.0,الفرح	
human,7,6,0.8571,ستار	
human,7,6,0.8571,والثّرية	
human,9,7,0.7778,جمل	
human,9,7,0.7778,والجمل	
human,6,5,0.8333,طاهر	
human,6,5,0.8333,الفرس	
human,3,3,1.0,والصور	
human,5,4,0.8,تميم	
human,4,3,0.75,الأعرج	
human,18,14,0.7778,عمره	
human,18,14,0.7778,رائد	
human,18,14,0.7778,والغزل	
human,18,14,0.7778,سامي	
human,18,14,0.7778,البارودي	
human,10,6,0.6,ميشال	
human,10,6,0.6,تركه	
human,10,6,0.6,أنطونيو	
human,10,6,0.6,فرانكفورت	
human,10,9,0.9,وقبائل	
human,16,6,0.375,شارل	
human,16,6,0.375,وكيان	
human,16,6,0.375,جان	
human,9,6,0.6667,والسمو	
human,10,6,0.6,البصري	
human,5,5,1.0,حنفي	
human,2,2,1.0,الوهاب	
human,6,5,0.8333,أوتار	
human,6,5,0.8333,سعدون	
human,6,5,0.8333,أكتوبر	
human,6,2,0.3333,إدريس	
human,5,3,0.6,ورشيد	
human,9,6,0.6667,لوصيف	
human,9,6,0.6667,لعثمان	
human,7,6,0.8571,هُو	
human,7,6,0.8571,رأى	
human,7,6,0.8571,أمل	
human,7,6,0.8571,آمال	
human,5,5,1.0,بالفروق	
human,12,11,0.9167,أمين	
human,12,11,0.9167,الريحاني	
human,7,4,0.5714,فاس	
human,6,6,1.0,والمغاربي	
human,9,7,0.7778,وبيّن	
human,9,7,0.7778,والمرادُ	
human,9,7,0.7778,المجازي	
human,2,2,1.0,وحرمان	
human,7,4,0.5714,الرّومي	
human,5,5,1.0,العبَّاس	
human,5,5,1.0,فيمن	
human,5,5,1.0,بابه	
human,7,5,0.7143,أدونيس	
human,7,5,0.7143,يأسر	
human,11,8,0.7273,إمام	
human,4,4,1.0,جزائر	
human,6,4,0.6667,لعزالدين	
human,6,4,0.6667,يوري	
human,7,6,0.8571,سعد	
human,6,6,1.0,ربيعة	
human,6,6,1.0,محيطة	
human,2,2,1.0,لــــأحمد	
human,3,3,1.0,ميخائيل	
human,7,5,0.7143,للثّورة	
human,11,6,0.5455,بليث	
human,5,3,0.6,وفحص	
human,4,3,0.75,جماد	
human,7,7,1.0,وكونت	
human,5,4,0.8,ادوارد	
human,7,6,0.8571,والوجدان	
human,10,7,0.7,رافدا	
human,14,10,0.7143,إلهام	
human,14,10,0.7143,ساير	
human,7,3,0.4286,وسراج	
human,7,3,0.4286,حازم	
human,4,4,1.0,الجبل	
human,10,5,0.5,حديثٍ	
human,12,9,0.75,مريم	
human,12,9,0.75,بمكّة	
human,7,7,1.0,زهير	
human,7,7,1.0,سلمى	
human,6,5,0.8333,الفردوسي	
human,10,7,0.7,اتحاد	
human,11,9,0.8182,الرحيم	
human,5,4,0.8,وحياة	
human,4,4,1.0,لأمل	
human,17,12,0.7059,طلحة	
human,17,12,0.7059,نافع	
human,17,12,0.7059,الحسين	
human,5,5,1.0,دنقل	
human,14,10,0.7143,أوربا	
human,4,3,0.75,والطالب	
human,6,5,0.8333,ميلاده	
human,10,8,0.8,ليو	
human,5,4,0.8,فيى	
human,7,7,1.0,آياته	
human,7,7,1.0,مراد	
human,8,5,0.625,والنقاش	
human,10,9,0.9,حيّ	
human,10,9,0.9,ساحل	
human,11,9,0.8182,الألمان	
human,6,4,0.6667,واحدًا	
human,10,8,0.8,وأبي	
human,10,8,0.8,والمتنبي	
human,10,8,0.8,شكري	
human,10,8,0.8,كالبحتري	
human,8,6,0.75,محيطا	
human,6,6,1.0,سحر	
human,6,6,1.0,وسيدة	
human,4,3,0.75,رفعت	
human,4,3,0.75,الفاروق	
human,12,9,0.75,بالحكم	
human,11,8,0.7273,فولر	
human,7,4,0.5714,ومايك	
human,4,4,1.0,الجدي	
human,12,7,0.5833,السّلامة	
human,11,9,0.8182,لوحده	
human,11,9,0.8182,للانترنت	
human,12,6,0.5,عمار	
human,8,5,0.625,كوك	
human,7,5,0.7143,للشباب	
human,4,4,1.0,مغرب	
human,7,5,0.7143,وسلامة	
human,7,5,0.7143,الباقي	
human,5,4,0.8,للنجاح	
human,4,3,0.75,فحص	
human,8,4,0.5,نيكولا	
human,6,4,0.6667,الشرف	
human,6,6,1.0,بلده	
human,16,11,0.6875,كحق	
human,14,7,0.5,العشري	
human,7,4,0.5714,لاهاي	
human,26,15,0.5769,بميلاد	
human,26,15,0.5769,أحدهم	
human,14,8,0.5714,الإنترنيت	
human,14,8,0.5714,فصح	
human,7,5,0.7143,أنا	
human,7,5,0.7143,وحده	
human,12,9,0.75,حرمان	
human,12,9,0.75,وحرمانا	
human,22,11,0.5,فقها	
human,16,14,0.875,عاصم	
human,22,11,0.5,مطروح	
human,12,10,0.8333,برباط	
human,12,10,0.8333,بينكم	
human,14,10,0.7143,نبيل	
human,9,5,0.5556,والرياضي	
human,9,6,0.6667,بوهران	
human,6,6,1.0,قطر	
human,6,6,1.0,للسلامة	
human,5,4,0.8,علـى	
human,11,9,0.8182,اسلامي	
human,4,4,1.0,لفتح	
human,11,9,0.8182,ولايات	
human,7,4,0.5714,لنهضة	
human,7,4,0.5714,الأورجواي	
human,11,8,0.7273,وحق	
human,18,7,0.3889,الـ	
human,10,9,0.9,بسلام	
human,10,9,0.9,الضاهر	
human,4,3,0.75,الطالبُ	
human,10,8,0.8,بجديــة	
human,7,4,0.5714,للأنترنت	
human,8,6,0.75,دايتون	
human,8,6,0.75,الرياض	
human,11,6,0.5455,والنجاح	
human,8,5,0.625,ذهب	
human,8,6,0.75,والأنترنت	
human,4,2,0.5,بقطاع	
human,4,4,1.0,إسرائيل	
human,5,5,1.0,وبأسماء	
human,7,5,0.7143,الأخضر	
human,7,5,0.7143,ثاني	
human,17,8,0.4706,بومرداس	
human,8,7,0.875,بالحقّ	
human,7,5,0.7143,وتعريبه	
human,7,4,0.5714,ثامر	
human,6,6,1.0,المحتشم	
human,9,4,0.4444,حفيظ	
human,27,9,0.3333,لمبارك	
human,27,9,0.3333,رياض	
human,4,4,1.0,كفرنسا	
human,6,6,1.0,بأكبر	
human,6,6,1.0,عقاب	
human,11,8,0.7273,ولده	
human,5,4,0.8,تركيا	
human,8,6,0.75,جوهري	
human,8,6,0.75,وكيل	
human,7,5,0.7143,لسلطان	
human,11,9,0.8182,انتصار	
human,11,9,0.8182,فينا	
human,9,9,1.0,والكرامة	
human,9,9,1.0,المجذوب	
human,7,3,0.4286,بتنظيـــم	
human,5,5,1.0,بالعمران	
human,5,4,0.8,شريعة	
human,12,9,0.75,بأسماء	
human,10,9,0.9,باراك	
human,10,9,0.9,أحادي	
human,10,9,0.9,دونالد	
human,10,9,0.9,إيران	
human,10,9,0.9,أمريكا	
human,12,11,0.9167,بوتفليقة	
human,5,4,0.8,صدام	
human,9,7,0.7778,أياً	
human,13,9,0.6923,الترسانة	
human,4,4,1.0,وليد	
human,13,7,0.5385,وببناء	
human,9,7,0.7778,واســـع	
human,11,9,0.8182,بينٌ	
human,12,10,0.8333,ففيما	
human,11,8,0.7273,حَمْلَ	
human,9,7,0.7778,كرامتها	
human,5,4,0.8,للوطن	
human,7,6,0.8571,وسوريا	
human,7,6,0.8571,ليبيا	
human,7,6,0.8571,واليمن	
human,8,7,0.875,حزب	
human,6,6,1.0,حصري	
human,16,12,0.75,بالعدوان	
human,4,4,1.0,بشرف	
human,9,8,0.8889,وفرنسا	
human,9,8,0.8889,كبريطانيا	
human,17,7,0.4118,للعقاب	
human,4,3,0.75,لعمل	
human,5,5,1.0,وكافي	
human,5,5,1.0,وافي	
human,5,5,1.0,وكبيرة	
human,5,5,1.0,ام	
human,4,4,1.0,بالتنظيم	
human,9,8,0.8889,هوبي	
human,9,8,0.8889,كانون	
human,5,2,0.4,لحكم	
human,7,6,0.8571,بفحص	
human,11,7,0.6364,بالسلامة	
human,11,7,0.6364,بسلامة	
human,9,7,0.7778,جنيف	
human,9,6,0.6667,حمله	
human,9,7,0.7778,وبحكم	
human,4,4,1.0,والمراد	
human,10,7,0.7,والعقاب	
human,10,4,0.4,سند	
human,3,2,0.6667,والقادر	
human,3,3,1.0,لفحص	
human,8,4,0.5,للمناخ	
human,16,11,0.6875,العقــاب	
human,16,11,0.6875,أردنـا	
human,16,11,0.6875,للحــد	
human,16,11,0.6875,عقــاب	
human,16,11,0.6875,والعمــل	
human,16,11,0.6875,للعمـــل	
human,16,11,0.6875,العقـاب	
human,10,8,0.8,البعث	
human,12,10,0.8333,ومكناس	
human,12,10,0.8333,الاقصى	
human,12,10,0.8333,والرباط	
human,12,10,0.8333,وجدة	
human,24,18,0.75,السياب	
human,24,18,0.75,ونزار	
human,24,18,0.75,الصبور	
human,24,18,0.75,العيسى	
human,8,8,1.0,شعيب	
human,8,8,1.0,الرجاء	
human,8,8,1.0,الفياض	
human,7,6,0.8571,رياضي	
human,11,9,0.8182,وحمل	
human,11,9,0.8182,خلّف	
human,5,5,1.0,كبيـرة	
human,6,5,0.8333,نزار	
human,7,6,0.8571,بالبرهان	
human,7,7,1.0,البقاع	
human,15,8,0.5333,بنِ	
human,8,7,0.875,الإتحاد	
human,7,6,0.8571,الجدة	
human,8,6,0.75,عَبْدُ	
human,8,6,0.75,بَابِ	
human,8,6,0.75,الْقَاهِرِ	
human,8,6,0.75,فِعْلِيٍّ	
human,8,6,0.75,الْهَامِّ	
human,10,8,0.8,معيَّن	
human,10,8,0.8,ديك	
human,10,8,0.8,بُني	
human,4,4,1.0,ولكنّ	
human,7,6,0.8571,بالتصوف	
human,7,6,0.8571,وروحانية	
human,5,5,1.0,بالجمال	
human,4,3,0.75,بصري	
human,8,7,0.875,جده	
human,6,6,1.0,والبديع	
human,6,6,1.0,للمغرب	
human,6,6,1.0,الامارات	
human,6,6,1.0,والاردن	
human,5,4,0.8,والانترنيت	
human,7,5,0.7143,وطويل	
human,7,5,0.7143,لويس	
human,7,5,0.7143,سانت	
human,11,8,0.7273,وللعمل	
human,11,8,0.7273,وعمل	
human,17,8,0.4706,لتترك	
human,17,8,0.4706,بغزة	
human,13,8,0.6154,لترك	
human,21,18,0.8571,الطوارق	
human,21,18,0.8571,للصحراء	
human,21,18,0.8571,وكرد	
human,21,18,0.8571,قبائل	
human,18,16,0.8889,غانا	
human,18,16,0.8889,سودان	
human,18,16,0.8889,وخليج	
human,18,16,0.8889,التشاد	
human,10,7,0.7,تشاد	
human,10,7,0.7,بتشاد	
human,7,3,0.4286,أفريقا	
human,9,8,0.8889,والكونغو	
human,9,8,0.8889,المانيا	
human,9,8,0.8889,إيطاليا	
human,10,6,0.6,الكاب	
human,30,26,0.8667,غامبيا	
human,30,26,0.8667,للأفارقة	
human,30,26,0.8667,وكينيا	
human,30,26,0.8667,واتحاد	
human,30,26,0.8667,سيراليون	
human,30,26,0.8667,العاج	
human,30,26,0.8667,وساحل	
human,30,26,0.8667,ساده	
human,30,26,0.8667,والاتحاد	
human,30,26,0.8667,وغانا	
human,30,26,0.8667,كروديسيا	
human,30,26,0.8667,أوغندا	
human,16,12,0.75,أوغندة	
human,16,12,0.75,البروتستانت	
human,10,9,0.9,وشرقا	
human,7,5,0.7143,الامم	
human,7,5,0.7143,رواندا	
human,7,5,0.7143,نيل	
human,17,10,0.5882,بثورتها	
human,17,10,0.5882,محيطها	
human,17,10,0.5882,والوحدة	
human,20,12,0.6,المصرى	
human,20,12,0.6,الاسلام	
human,20,12,0.6,والتنصير	
human,20,12,0.6,للسودان	
human,27,19,0.7037,الكومنولث	
human,27,19,0.7037,لاتحاد	
human,27,19,0.7037,السويس	
human,19,15,0.7895,مغربنا	
human,19,15,0.7895,مقدس	
human,19,15,0.7895,الشيطان	
human,19,15,0.7895,فستان	
human,14,14,1.0,بَرْقة	
human,14,14,1.0,وجزائر	
human,14,14,1.0,بمصر	
human,15,12,0.8,يعبد	
human,12,5,0.4167,بروسيا	
human,12,5,0.4167,برلين	
human,5,4,0.8,بالتأمل	
human,5,4,0.8,ملا	
human,5,4,0.8,ال	
human,6,6,1.0,للنهضة	
human,6,6,1.0,وال	
human,10,6,0.6,بالكندي	
human,10,6,0.6,إىل	
human,8,7,0.875,كام	
human,8,7,0.875,فام	
human,9,9,1.0,ولصالـح	
human,9,9,1.0,وإمّ	
human,9,9,1.0,واسـع	
human,9,9,1.0,إسـرائيل	
human,9,9,1.0,الديـن	
human,9,9,1.0,لقطـاع	
human,9,9,1.0,هـو	
human,7,5,0.7143,نجـد	
human,7,5,0.7143,الثانـي	
human,7,5,0.7143,فهـو	
human,11,11,1.0,عمـار	
human,11,11,1.0,الربيـع	
human,11,11,1.0,عبـد	
human,11,11,1.0,بـن	
human,11,11,1.0,الحميـد	
human,11,11,1.0,البنـاء	
human,11,11,1.0,عبـدالـرزاق	
human,11,11,1.0,البشـير	
human,11,11,1.0,ألـوان	
human,9,6,0.6667,نهضـة	
human,9,6,0.6667,الحيـاة	
human,9,6,0.6667,واحـد	
human,9,6,0.6667,قطـاع	
human,9,6,0.6667,النجـاح	
human,7,6,0.8571,بالوحـدة	
human,7,6,0.8571,والوحـدة	
human,7,6,0.8571,وهـو	
human,7,6,0.8571,والثـورة	
human,5,4,0.8,بيـن	
human,5,4,0.8,العبـاد	
human,12,8,0.6667,والتضامن	
human,16,10,0.625,واليهودية	
human,16,10,0.625,عراقة	
human,16,10,0.625,اليهود	
human,16,10,0.625,ُبعث	
human,15,10,0.6667,غزة	
human,15,10,0.6667,والوطن	
human,15,10,0.6667,سيناء	
human,16,11,0.6875,إسماعيل	
human,9,7,0.7778,المرابطين	
human,9,7,0.7778,المرابطون	
human,9,7,0.7778,الأمراء	
human,12,11,0.9167,إسبانيا	
human,12,11,0.9167,والبشري	
human,12,11,0.9167,الجهاد	
human,8,7,0.875,الأطلس	
human,10,8,0.8,بالولايات	
human,26,19,0.7308,لمجلة	
human,26,19,0.7308,كعبة	
human,26,19,0.7308,وأين	
human,26,19,0.7308,النصر	
human,26,19,0.7308,عبيد	
human,12,9,0.75,ركن	
human,16,13,0.8125,للحج	
human,12,10,0.8333,رباط	
human,4,4,1.0,واد	
human,20,18,0.9,طرابلس	
human,20,18,0.9,تطوان	
human,20,18,0.9,السعدي	
human,20,18,0.9,ببعث	
human,10,7,0.7,كمصر	
human,10,7,0.7,الزياني	
human,10,7,0.7,والحجاز	
human,11,10,0.9091,وطرابلس	
human,19,11,0.5789,سالم	
human,18,16,0.8889,لدي	
human,18,16,0.8889,فالمدينة	
human,18,10,0.5556,الاسبان	
human,19,13,0.6842,المكي	
human,19,13,0.6842,الخضر	
human,29,18,0.6207,بشري	
human,29,18,0.6207,الحمراء	
human,29,18,0.6207,بالمسيرة	
human,29,18,0.6207,وموريتانيا	
human,29,18,0.6207,مدريد	
human,15,15,1.0,لتنصير	
human,15,15,1.0,ديانة	
human,8,7,0.875,والحسين	
human,5,5,1.0,لليهودية	
human,5,5,1.0,اليهودي	
human,13,9,0.6923,والأُمم	
human,12,9,0.75,العسير	
human,12,9,0.75,مقدسة	
human,14,10,0.7143,كُليا	
human,14,10,0.7143,كباقي	
human,2,2,1.0,فنجاح	
human,23,14,0.6087,ولجأت	
human,23,14,0.6087,صلاح	
human,23,14,0.6087,وآياته	
human,21,16,0.7619,إسباني	
human,21,16,0.7619,إنجلترا	
human,21,16,0.7619,الفرسان	
human,21,16,0.7619,البابا	
human,21,16,0.7619,أعرج	
human,21,16,0.7619,بباريس	
human,21,16,0.7619,الروم	
human,21,16,0.7619,دَير	
human,13,8,0.6154,سري	
human,13,8,0.6154,اليهودية	
human,13,8,0.6154,لليهود	
human,37,23,0.6216,بالله	
human,37,23,0.6216,بإحسان	
human,37,23,0.6216,لله	
human,37,23,0.6216,نوحـــــي	
human,37,23,0.6216,فطرة	
human,11,7,0.6364,رأيت	
human,11,7,0.6364,بكرامة	
human,7,6,0.8571,لميلاد	
human,7,6,0.8571,كسند	
human,10,6,0.6,شوال	
human,10,6,0.6,جويلية	
human,5,5,1.0,بالمدينة	
human,5,4,0.8,خوّله	
human,13,8,0.6154,والصالح	
human,7,7,1.0,الربيع	
human,9,9,1.0,جمادى	
human,9,9,1.0,يناير	
human,7,5,0.7143,الأمل	
human,9,7,0.7778,والعراق	
human,9,7,0.7778,أفغانستان	
human,7,5,0.7143,حيدر	
human,7,5,0.7143,ألان	
human,11,6,0.5455,ولصالح	
human,7,4,0.5714,تدمر	
human,13,10,0.7692,فمتى	
human,13,10,0.7692,مُني	
human,13,10,0.7692,إيمانويل	
human,1,1,1.0,بالمناخ	
human,8,6,0.75,فالحياة	
human,10,7,0.7,للتنظيم	
human,6,4,0.6667,سعادتها	
human,8,6,0.75,كالسودان	
human,8,6,0.75,والصحراء	
human,8,7,0.875,فصحة	
human,6,3,0.5,لدة	
human,6,6,1.0,الكرم	
human,29,19,0.6552,رقيه	
human,6,3,0.5,لدينا	
human,10,9,0.9,نانسي	
human,10,9,0.9,فرايزر	
human,12,10,0.8333,يسري	
human,8,5,0.625,وقادر	
human,10,5,0.5,فرنسيس	
human,11,9,0.8182,فالعمل	
human,9,5,0.5556,ومستقبل	
human,7,5,0.7143,والمورد	
human,7,7,1.0,بالمورد	
human,20,15,0.75,والعدوان	
human,20,15,0.75,نورا	
human,20,15,0.75,وذهب	
human,4,4,1.0,عرفة	
human,22,17,0.7727,الأهلي	
human,22,17,0.7727,نبيلة	
human,3,3,1.0,لحياة	
human,6,5,0.8333,والمجدي	
human,10,6,0.6,المعين	
human,13,12,0.9231,الجدير	
human,15,11,0.7333,بالربيع	
human,8,6,0.75,ليبرمان	
human,21,14,0.6667,وكرامتهم	
human,14,8,0.5714,سيف	
human,13,9,0.6923,فيفري	
human,8,7,0.875,أنصارها	
human,6,5,0.8333,وإقبال	
human,17,8,0.4706,البنــاء	
human,21,13,0.619,أفريل	
human,10,9,0.9,امامه	
human,20,12,0.6,لجزائر	
human,7,5,0.7143,واحدةٍ	
human,7,5,0.7143,بكامل	
human,11,8,0.7273,وبالحديث	
human,13,11,0.8462,المصري	
human,8,7,0.875,القذافي	
human,4,4,1.0,بادر	
human,25,13,0.52,وجميل	
human,25,13,0.52,بأول	
human,25,13,0.52,بحسن	
human,7,7,1.0,وبنجاح	
human,9,7,0.7778,فجوهر	
human,5,4,0.8,كلّيا	
human,10,6,0.6,بأية	
human,11,7,0.6364,الرّاجح	
human,7,6,0.8571,للشرف	
human,7,6,0.8571,بالمستقبل	
human,5,3,0.6,وعقاب	
human,16,14,0.875,اثينا	
human,16,14,0.875,بابل	
human,16,14,0.875,ومصر	
human,12,9,0.75,فنجدنا	
human,15,10,0.6667,وشريعة	
human,11,8,0.7273,تيسير	
human,12,7,0.5833,فرساي	
human,11,9,0.8182,بترك	
human,13,10,0.7692,بحمل	
human,9,7,0.7778,وباي	
human,7,7,1.0,راشد	
human,20,7,0.35,عزالدين	
human,11,10,0.9091,وثالثا	
human,11,10,0.9091,وباسم	
human,5,4,0.8,والحرمان	
human,8,7,0.875,للتأمّل	
human,4,4,1.0,ببنى	
human,6,5,0.8333,عنتره	
human,6,5,0.8333,فترك	
human,11,10,0.9091,نجمى	
human,10,8,0.8,بيانا	
human,10,8,0.8,وسواس	
human,7,6,0.8571,مكي	
human,12,8,0.6667,قاعدتها	
human,12,8,0.6667,قِران	
human,32,19,0.5938,أميرين	
human,32,19,0.5938,رستم	
human,32,19,0.5938,سندا	
human,27,18,0.6667,وبُنى	
human,27,18,0.6667,وعمر	
human,27,18,0.6667,لعمر	
human,7,7,1.0,ياسين	
human,14,7,0.5,برأي	
human,9,8,0.8889,وعين	
human,15,9,0.6,كارلو	
human,8,6,0.75,فالقاعدة	
human,15,11,0.7333,القطان	
human,15,11,0.7333,سميرة	
human,15,11,0.7333,كردي	
human,12,10,0.8333,حاج	
human,12,10,0.8333,رفيق	
human,1,1,1.0,ولنجاح	
human,6,5,0.8333,السادة	
human,29,26,0.8966,هنري	
human,29,26,0.8966,وصادق	
human,29,26,0.8966,الأزهر	
human,29,26,0.8966,والإسلام	
human,29,26,0.8966,الثعالبي	
human,13,10,0.7692,ثورتنا	
human,18,14,0.7778,النسخ	
human,18,12,0.6667,فيـما	
human,18,12,0.6667,لإمام	
human,7,7,1.0,بُنى	
human,7,7,1.0,لحمل	
human,7,7,1.0,بصره	
human,25,18,0.72,الرزاق	
human,16,14,0.875,أياًّ	
human,16,14,0.875,المنعم	
human,16,14,0.875,الفيتوري	
human,4,3,0.75,ومقاصد	
human,16,12,0.75,بتلمسان	
human,16,12,0.75,الزيّاني	
human,16,12,0.75,قرطبة	
human,16,12,0.75,وبالمغرب	
human,8,5,0.625,لقاعدة	
human,6,6,1.0,حكمٍ	
human,23,14,0.6087,لمقاصد	
human,6,5,0.8333,وسليم	
human,6,6,1.0,متصوفة	
human,8,8,1.0,كفاح	
human,8,6,0.75,البندقية	
human,8,6,0.75,سلام	
human,7,7,1.0,الأحاديثِ	
human,7,7,1.0,كمال	
human,9,6,0.6667,الديب	
human,17,16,0.9412,حِكم	
human,17,16,0.9412,اللّهُ	
human,17,16,0.9412,الحِكم	
human,17,16,0.9412,وطيب	
human,12,6,0.5,وجدير	
human,11,11,1.0,وكفاح	
human,11,11,1.0,لكرامته	
human,11,11,1.0,ماجدة	
human,11,11,1.0,سرى	
human,11,11,1.0,شريف	
human,11,11,1.0,حياةُ	
human,11,11,1.0,انتفاضةً	
human,11,11,1.0,دوحة	
human,12,11,0.9167,وجبل	
human,12,11,0.9167,أئمّتها	
human,12,11,0.9167,سلطانها	
human,12,11,0.9167,وجزيرة	
human,12,11,0.9167,بليبيا	
human,12,11,0.9167,سرْت	
human,9,8,0.8889,والبصرة	
human,9,8,0.8889,والكوفة	
human,20,10,0.5,تايمز	
human,20,10,0.5,فاليوم	
human,23,20,0.8696,أحاديثهما	
human,23,20,0.8696,سفيان	
human,23,20,0.8696,بكر	
human,23,20,0.8696,بأحاديث	
human,8,5,0.625,فأسماء	
human,18,12,0.6667,الحنفي	
